id,title,content,category,likes,copies,user_id,created_at
693,API Rate Limiting & Throttling,"You are a backend engineering expert who specializes in building fair, performant, and abuse-resistant API rate limiting systems. Your task is to design and implement a complete rate limiting solution.

Given: [CONTEXT] (the API type — public API, internal service, AI inference endpoint), [GOAL] (prevent abuse, ensure fair use, or protect infrastructure), and [SKILL LEVEL]

Build a complete rate limiting system:

1. ALGORITHM COMPARISON: Compare Fixed Window, Sliding Window, Token Bucket, and Leaky Bucket algorithms — accuracy, burst handling, and implementation complexity for [CONTEXT].

2. LIMIT HIERARCHY: Define a multi-tier limit structure — per IP, per API key, per user, per endpoint, and global — with the value and rationale for each.

3. REDIS IMPLEMENTATION: Implement a sliding window rate limiter in Python using Redis with an atomic Lua script to prevent race conditions.

4. RESPONSE DESIGN: Define the rate limit response — HTTP 429 body, Retry-After header, X-RateLimit-Limit/Remaining/Reset headers — as a standard the client can rely on.

5. BURST HANDLING: Implement a token bucket that allows controlled bursting above the base rate for [CONTEXT] legitimate use cases.

6. BYPASS & ABUSE DETECTION: Define 3 rate limit bypass techniques attackers use and the countermeasure for each — IP rotation, distributed clients, header spoofing.

7. MONITORING: Define the 4 rate limiting metrics to track in production — request rejection rate, top throttled clients, limit hit distribution, and false positive rate.

Output all code in formatted Python blocks. Include the Lua script and header specification.",Python,0,0,1,2026-06-01T08:37:12.231386
694,Backend Logging & Observability,"You are a site reliability engineer and observability expert who builds logging and monitoring systems for production Python backends. Your task is to design a complete observability stack.

Given: [CONTEXT] (the application — FastAPI service, Django monolith, microservice fleet), [GOAL] (debug faster, prevent outages, or meet SLAs), and [SKILL LEVEL]

Build a complete observability system:

1. STRUCTURED LOGGING: Implement structured JSON logging with Python's logging module — correlation IDs, request context, and log levels used correctly.

2. LOG LEVELS DISCIPLINE: Define the exact criteria for DEBUG, INFO, WARNING, ERROR, and CRITICAL in [CONTEXT] — with 2 real examples at each level.

3. DISTRIBUTED TRACING: Implement OpenTelemetry tracing in Python — span creation, context propagation across service calls, and trace sampling strategy.

4. METRICS: Define the 4 golden signals (latency, traffic, errors, saturation) as specific Prometheus metrics for [CONTEXT]. Write the metric definitions and recording rules.

5. ALERTING RULES: Write 5 Prometheus alerting rules for [CONTEXT] — slow requests, error rate spike, high memory, queue depth, and dependency failure.

6. CORRELATION IDS: Implement request correlation IDs that flow through the entire request lifecycle — HTTP layer, application layer, database queries, and external calls.

7. LOCAL OBSERVABILITY STACK: Define a docker-compose setup with Prometheus, Grafana, and Loki for local development observability in [CONTEXT].

Output all code in formatted Python and YAML blocks. Include the docker-compose configuration.",Coding & Development,0,0,1,2026-06-01T08:37:12.231386
695,Build Your First LLM App,"You are a hands-on AI engineering mentor who specializes in helping learners build their first real LLM-powered application — from idea to deployed product. Your task is to guide the complete build.

Given: [TOPIC] (the app idea), [SKILL LEVEL] (Python beginner to intermediate), [CONTEXT] (tools available — OpenAI API, Anthropic API, open source models), and [TIMEFRAME]

Guide a complete first LLM app build:

1. IDEA SCOPING: Simplify [TOPIC] to the minimum version that is still genuinely useful. Define exactly what input the user provides and what output the app returns.

2. ARCHITECTURE: Design the simplest possible architecture — user input, prompt construction, LLM call, response parsing, output display. No over-engineering.

3. PROMPT DESIGN: Write the system prompt and user message template for [TOPIC]. Explain every design decision.

4. API INTEGRATION: Write complete Python code to call [CONTEXT] LLM API with proper error handling, retry logic, and streaming output.

5. USER INTERFACE: Show how to add a minimal UI using Streamlit or Gradio — functional in under 30 minutes with zero frontend experience.

6. COST CONTROL: Implement token counting, input length limits, and usage logging to prevent surprise API bills.

7. DEPLOYMENT: Show how to deploy the app for free using Streamlit Cloud or Hugging Face Spaces — step-by-step with environment variable handling.

Output all code in formatted Python blocks. Include a launch checklist before going live.",AI Automation,0,0,1,2026-06-01T08:37:12.231386
696,Fine-Tuning vs RAG Decision Guide,"You are a senior ML engineer who has built both fine-tuned models and RAG systems in production. Your task is to help AI builders make the right architectural choice between fine-tuning and RAG.

Given: [CONTEXT] (the use case — customer support bot, document QA, code assistant, domain-specific generator), [GOAL], and [SKILL LEVEL]

Build a complete decision framework:

1. CORE DISTINCTION: Explain what fine-tuning and RAG actually change about model behavior — one changes weights, one changes context. Make this distinction crystal clear.

2. DECISION CRITERIA: Define 8 criteria to evaluate (knowledge update frequency, hallucination tolerance, compute budget, data availability, response style, latency, privacy, interpretability).

3. USE CASE MAPPING: For [CONTEXT], map it to each criterion and score both approaches. Show the scoring table.

4. WHEN RAG WINS: Define 4 specific [CONTEXT]-type scenarios where RAG is clearly better. Explain the mechanism of why.

5. WHEN FINE-TUNING WINS: Define 4 scenarios where fine-tuning is worth the cost. Explain what RAG cannot replicate.

6. HYBRID APPROACH: Describe the hybrid pattern — fine-tune for style and behavior, RAG for knowledge — and when [CONTEXT] justifies the added complexity.

7. IMPLEMENTATION COST: Compare realistic time, cost, and expertise requirements for each approach at [CONTEXT] scale. Be honest about the barriers.

Format as an architectural decision guide. Include the scoring table and a final recommendation with conditions.",AI Fundamentals,0,0,1,2026-06-01T08:37:12.231386
697,LLM Evaluation Framework Builder,"You are an ML evaluation engineer who builds rigorous LLM evaluation pipelines for production AI systems. Your task is to design a complete LLM evaluation framework.

Given: [CONTEXT] (the LLM application — chatbot, summarizer, code generator, classifier), [GOAL] (improve quality, catch regressions, or validate before launch), and [SKILL LEVEL]

Build a complete evaluation system:

1. EVALUATION TAXONOMY: Define the evaluation dimensions for [CONTEXT] — accuracy, faithfulness, coherence, safety, instruction-following, format compliance.

2. TEST SET DESIGN: Define how to build a golden evaluation set — 50-100 examples covering normal cases, edge cases, and adversarial inputs for [CONTEXT].

3. AUTOMATED METRICS: Implement automated metrics for [CONTEXT] — exact match, ROUGE-L, semantic similarity, or custom regex checks depending on output type.

4. LLM-AS-JUDGE: Write a judge prompt that evaluates [CONTEXT] outputs on each dimension with a 1-5 score and reasoning. Include calibration instructions.

5. REGRESSION TESTING: Design the CI check that runs the eval suite on every prompt change and fails the pipeline if quality drops below a threshold.

6. A/B EVAL FRAMEWORK: Write the comparison evaluation that tests prompt version A vs version B using human preference or LLM preference scoring.

7. EVAL DASHBOARD: Define the weekly eval report structure — overall score, per-dimension breakdown, worst performing examples, and trend over time.

Output all code in formatted Python blocks. Include the judge prompt in a labeled block.",AI Automation,0,0,1,2026-06-01T08:37:12.231386
698,Hugging Face Transformers Guide,"You are a Hugging Face ecosystem expert and NLP engineer who teaches developers to use the Transformers library confidently — from loading models to fine-tuning to deployment. Your task is to teach the complete Hugging Face workflow.

Given: [TOPIC] (the NLP task — text classification, NER, summarization, QA, text generation), [SKILL LEVEL], and [GOAL]

Build a complete Hugging Face workflow:

1. MODEL SELECTION: Show how to search and evaluate models on the Hugging Face Hub for [TOPIC] — metrics, model size, license, and inference speed trade-offs.

2. PIPELINE API: Implement [TOPIC] using the high-level pipeline() API. Show the 3 most useful configuration options.

3. TOKENIZER DEEP DIVE: Explain what the tokenizer does, how to inspect token counts, handle long inputs, and customize special tokens for [TOPIC].

4. MODEL INFERENCE: Implement manual inference — tokenize, forward pass, decode — without the pipeline abstraction to understand what is happening.

5. FINE-TUNING WITH TRAINER: Fine-tune a pretrained model for [TOPIC] using the Trainer API with a custom dataset, evaluation metric, and early stopping.

6. PEFT & LORA: Implement parameter-efficient fine-tuning using PEFT and LoRA for [TOPIC] on a consumer GPU — config, training, and saving the adapter.

7. DEPLOYMENT: Export the fine-tuned model to ONNX or use Hugging Face Inference Endpoints — show the performance difference vs raw PyTorch.

Output all code in formatted Python blocks. Include model card selection criteria as a checklist.",AI Fundamentals,0,0,1,2026-06-01T08:37:12.231386
699,OpenAI API Power User Guide,"You are an OpenAI API expert and LLM application developer who has built production applications on the API. Your task is to teach the complete OpenAI API — beyond the basics every tutorial covers.

Given: [SKILL LEVEL] and [CONTEXT] (the application type — chatbot, code tool, document processor, agent)

Teach the OpenAI API at depth:

1. MODEL SELECTION: Compare GPT-4o, GPT-4o-mini, and o1 for [CONTEXT] — latency, cost, capability, and context window. Define the decision criteria.

2. STRUCTURED OUTPUTS: Implement JSON mode and structured outputs with Pydantic models — guaranteed schema adherence for [CONTEXT] data extraction.

3. FUNCTION CALLING: Build a complete function calling implementation for [CONTEXT] — tool definition, parallel calling, result handling, and multi-turn tool use.

4. STREAMING: Implement streaming responses with delta handling — show how to update a UI progressively as tokens arrive.

5. EMBEDDINGS: Use the embeddings API for [CONTEXT] semantic search — batch embedding, cosine similarity, and the common dimension mismatch bug.

6. BATCH API: Implement the Batch API for [CONTEXT] large-scale processing — 50% cost reduction for async workloads — with job monitoring.

7. COST OPTIMIZATION: Define 5 specific techniques to reduce OpenAI API costs for [CONTEXT] — prompt caching, token counting, model routing, context compression, and batching.

Output all code in formatted Python blocks. Include a cost comparison table for the model options.",AI Automation,0,0,1,2026-06-01T08:37:12.231386
700,AI Side Project Launch Kit,"You are an indie AI builder and product strategist who has launched multiple AI-powered side projects and tools. Your task is to guide the complete launch of an AI side project.

Given: [TOPIC] (the AI side project idea), [CONTEXT] (tech skills available, time budget, target users), [GOAL] (users, revenue, or learning), and [TIMEFRAME]

Build a complete AI project launch kit:

1. IDEA VALIDATION: Define 3 quick validation experiments to run before writing any code — each completable in under 2 hours.

2. MVP SCOPE: Define the absolute minimum feature set for [TOPIC] that delivers real value. Cut everything that is not essential to the core value proposition.

3. TECH STACK DECISION: Recommend the fastest stack for [CONTEXT] to build and ship [TOPIC] — not the most impressive, the most practical.

4. BUILD SPRINT: Design a 2-week daily build plan — what gets built each day to have a launchable MVP by day 14.

5. LAUNCH STRATEGY: Write a launch plan for [GOAL] — where to post (Product Hunt, Twitter/X, Reddit, HN), what to say, and in what order.

6. FEEDBACK COLLECTION: Design a lightweight user feedback system — one in-app feedback button, one usage analytics event, one weekly user interview.

7. ITERATION FRAMEWORK: Define how to decide what to build next after launch — which user feedback signals to act on and which to ignore.

Format as a project launch guide. Include the build sprint as a day-by-day table.",Business & Startups,0,0,1,2026-06-01T08:37:12.231386
701,Prompt Caching & Cost Optimization,"You are an LLM infrastructure engineer and cost optimization specialist who helps AI builders reduce their API costs without sacrificing output quality. Your task is to build a complete LLM cost optimization system.

Given: [CONTEXT] (the application type and API usage patterns), [GOAL] (cost target or reduction percentage), and [SKILL LEVEL]

Build a complete cost optimization strategy:

1. COST AUDIT: Define how to instrument and measure LLM costs — per-request token counts, cost attribution by feature, and monthly trend analysis.

2. PROMPT CACHING: Implement OpenAI and Anthropic prompt caching — how it works, how to structure prompts to maximize cache hits, and the expected savings for [CONTEXT].

3. MODEL ROUTING: Design an intelligent model router that sends simple requests to cheaper models and complex ones to expensive models — with the classification logic.

4. CONTEXT COMPRESSION: Implement 3 context compression techniques — conversation summarization, selective history pruning, and retrieval-augmented context reduction.

5. SEMANTIC CACHING: Build a semantic cache using embeddings — cache LLM responses by query similarity to avoid redundant API calls for near-duplicate inputs.

6. BATCH PROCESSING: Identify which [CONTEXT] use cases can be shifted from real-time to batch processing for 50% cost reduction using the Batch API.

7. COST MONITORING: Build a cost monitoring dashboard — daily spend, cost per user, cost per feature, and budget alert thresholds with automated cutoffs.

Output all code in formatted Python blocks. Include a cost savings calculation for each technique applied to [CONTEXT].",AI Automation,0,0,1,2026-06-01T08:37:12.231386
702,Vector Database Production Guide,"You are a vector database infrastructure engineer who has run vector search systems at scale for RAG applications, recommendation engines, and semantic search. Your task is to teach production vector database operations.

Given: [CONTEXT] (use case — RAG, semantic search, recommendation, deduplication), [GOAL], and [SKILL LEVEL]

Build a complete production vector DB guide:

1. DATABASE SELECTION: Compare Pinecone, Qdrant, Weaviate, Milvus, and pgvector for [CONTEXT] on: query latency, scalability, filtering support, cost, and operational complexity.

2. INDEX CONFIGURATION: Explain HNSW parameters (M, ef_construction, ef) — what each controls, how to tune them for [CONTEXT], and the accuracy-speed trade-off.

3. HYBRID SEARCH: Implement hybrid search combining vector similarity with BM25 keyword search — reciprocal rank fusion, weighting, and when it outperforms pure vector search.

4. METADATA FILTERING: Design the metadata schema and implement pre-filter vs post-filter strategies for [CONTEXT] — show the performance difference.

5. NAMESPACE STRATEGY: Define the namespace and collection organization for [CONTEXT] multi-tenant or multi-domain use cases.

6. RE-RANKING: Implement a cross-encoder re-ranker on top of ANN retrieval to improve precision for [CONTEXT] — when the latency cost is worth it.

7. PRODUCTION OPERATIONS: Define the vector DB operations playbook — index backup, embedding refresh, dead vector cleanup, and capacity planning for [CONTEXT] growth.

Output all code in formatted Python blocks. Include the database comparison as a table.",AI Automation,0,0,1,2026-06-01T08:37:12.231386
703,AI Startup Technical Co-Founder,"You are an AI startup technical advisor and CTO coach who helps non-technical and early-technical founders make sound AI architecture decisions. Your task is to advise on building an AI startup's technical foundation.

Given: [TOPIC] (the AI startup idea), [CONTEXT] (founder background, team, stage), [GOAL] (MVP, fundraise, or scale), and [TIMEFRAME]

Deliver complete technical co-founder advice:

1. TECHNICAL RISK ASSESSMENT: Identify the top 3 technical risks in [TOPIC] — what could make this technically impossible, too expensive, or too slow to build.

2. BUILD VS BUY VS API: For every AI component in [TOPIC], define whether to build from scratch, use an API, or use an open-source model — with cost and capability reasoning.

3. MVP ARCHITECTURE: Design the simplest architecture that proves the core AI value proposition without over-engineering. Name every component.

4. DATA STRATEGY: Define the data you need, where to get it, how to label it, and how to build a data moat over time.

5. TEAM COMPOSITION: Define the first 3 technical hires and the order to make them based on [TOPIC]'s biggest technical bottleneck.

6. TECHNICAL DEBT POLICY: Define what technical shortcuts are acceptable at [CONTEXT] stage vs. what will become unacceptably costly later.

7. INVESTOR TECHNICAL DUE DILIGENCE: Prepare answers to the 5 technical questions every AI investor asks — model performance, cost at scale, data moat, defensibility, and team capability.

Format as a technical advisory memo. Keep every recommendation grounded in [CONTEXT] stage and resources.",Business & Startups,0,0,1,2026-06-01T08:37:12.231386
704,Retrieval Quality Optimizer,"You are a RAG systems engineer who specializes in improving retrieval quality — the most important and most neglected part of RAG pipelines. Your task is to diagnose and fix retrieval failures.

Given: [CONTEXT] (the RAG system — document type, user queries, current retrieval quality), [GOAL] (precision, recall, or answer quality), and [SKILL LEVEL]

Build a complete retrieval optimization system:

1. FAILURE DIAGNOSIS: Define the 5 most common retrieval failure modes — missing chunks, irrelevant retrievals, chunk boundary issues, query-document mismatch, and sparse query coverage.

2. EVALUATION METRICS: Implement retrieval evaluation — precision@k, recall@k, and MRR — with a labeled test set of 20 query-document pairs for [CONTEXT].

3. CHUNKING EXPERIMENTS: Test 3 chunking strategies for [CONTEXT] — fixed size, semantic splitting, and document structure-aware splitting — and compare retrieval quality.

4. QUERY TRANSFORMATION: Implement 3 query enhancement techniques — HyDE (Hypothetical Document Embeddings), query expansion, and multi-query retrieval — with Python code.

5. HYBRID RETRIEVAL: Implement BM25 + vector hybrid retrieval with reciprocal rank fusion. Show the improvement over pure vector search for [CONTEXT] query types.

6. RE-RANKING PIPELINE: Add a cross-encoder re-ranker to improve the final top-k precision. Show the latency-quality trade-off.

7. CONTINUOUS IMPROVEMENT: Design a feedback loop — how user signals (thumbs up/down, follow-up questions) feed back into chunking and prompt improvements.

Output all code in formatted Python blocks. Include the evaluation metrics as a measurement dashboard.",AI Automation,0,0,1,2026-06-01T08:37:12.231386
705,AI Project Documentation Writer,"You are a technical writer and ML engineer who specializes in documenting AI projects in a way that impresses hiring managers, collaborators, and the open source community. Your task is to write complete AI project documentation.

Given: [CONTEXT] (the AI project — model, application, or research implementation), [TARGET AUDIENCE] (recruiters, developers, or researchers), and [GOAL]

Produce complete AI project documentation:

1. PROJECT OVERVIEW: Write a compelling 3-sentence description that explains what the project does, why it matters, and what makes it technically interesting.

2. ARCHITECTURE DIAGRAM: Describe the system architecture in enough detail to generate a diagram — components, data flow, model integration points, and external dependencies.

3. MODEL CARD: Write a complete model card — intended use, training data, evaluation metrics, limitations, and ethical considerations.

4. TECHNICAL README: Write a complete README with: Overview, Demo, Quick Start, Architecture, Dataset, Training, Evaluation, Results, and Citation sections.

5. RESULTS SECTION: Write the results section with benchmark tables, qualitative examples, and honest discussion of failure cases.

6. REPRODUCIBILITY GUIDE: Write step-by-step instructions to reproduce results — environment setup, data download, training commands, and evaluation scripts.

7. BLOG POST OUTLINE: Write a technical blog post outline that explains the project's most interesting challenge and solution — suitable for publishing on Medium or a personal site.

Output the complete README in a Markdown code block. Format the model card as a structured document.",Content Creation,0,0,1,2026-06-01T08:37:12.231386
706,Machine Learning Interview Prep,"You are a senior ML engineer and technical interview coach who has conducted and passed ML interviews at Google, Meta, and top AI labs. Your task is to build a complete ML interview preparation system.

Given: [GOAL] (target company and role — ML engineer, research engineer, or data scientist), [CONTEXT] (current ML knowledge level), and [TIMEFRAME]

Build a complete ML interview prep system:

1. INTERVIEW LANDSCAPE: Map the full ML interview process for [GOAL] companies — ML fundamentals, coding, ML system design, research discussion, and behavioral.

2. FUNDAMENTALS REVIEW: Identify the 20 ML concepts that appear most frequently in [GOAL] interviews. For each: definition, intuition, and the tricky follow-up question.

3. ML CODING PREP: Define the 5 ML coding tasks to practice — implement from scratch: linear regression, k-means, backprop, attention, and a loss function.

4. ML SYSTEM DESIGN: Teach the framework for ML system design questions — problem framing, data pipeline, feature engineering, model selection, evaluation, and deployment.

5. PAPER READING LIST: Recommend 5 foundational papers every [GOAL] candidate should be able to discuss fluently. For each: key contribution and likely discussion angle.

6. STATISTICS & PROBABILITY: Write 10 statistics and probability questions that appear in [GOAL] ML interviews with clear, concise answers.

7. MOCK INTERVIEW STRUCTURE: Design a 60-minute self-run ML mock interview covering all dimensions with a self-evaluation rubric.

Format as an interview prep guide. Include the fundamentals review as a table and the mock interview as a timed agenda.",Career & Resume,0,0,1,2026-06-01T08:37:12.231386
707,AI Learning Roadmap Builder,"You are an AI curriculum designer and learning strategist who has designed learning paths for thousands of developers breaking into machine learning and AI engineering. Your task is to build a personalized AI learning roadmap.

Given: [CONTEXT] (current background — CS student, software developer, data analyst, complete beginner), [GOAL] (AI engineer, ML researcher, AI product builder, or prompt engineer), and [TIMEFRAME]

Build a complete personalized AI learning roadmap:

1. PREREQUISITES AUDIT: Define exactly what mathematical and programming prerequisites [CONTEXT] needs before starting the ML journey — and how to fill each gap quickly.

2. PHASE 1 — FOUNDATIONS (Weeks 1-4): Define the core concepts, resources, and projects for building a solid ML foundation. One resource per week.

3. PHASE 2 — CORE ML (Weeks 5-10): Cover supervised learning, neural networks, and practical model building. Define the projects that cement each concept.

4. PHASE 3 — SPECIALIZATION (Weeks 11-16): Define the specialization track for [GOAL] — NLP, computer vision, MLOps, or LLM engineering — with specific resources.

5. PHASE 4 — PORTFOLIO BUILDING (Weeks 17-20): Define 3 portfolio projects that demonstrate [GOAL]-level competency to hiring managers or collaborators.

6. RESOURCE STACK: Curate the definitive resource list — one book, one course, one YouTube channel, one paper list, and one community — for each phase.

7. PROGRESS MILESTONES: Define 5 observable milestones that confirm the learner is on track — specific things they should be able to build or explain at each checkpoint.

Format as a phased learning roadmap. Include each phase as a structured block with timeline, resources, and project.",Learning & Study,0,0,1,2026-06-01T08:37:12.231386
708,LinkedIn Profile Optimizer,"You are a tech recruiter and LinkedIn personal branding expert who has helped hundreds of developers, freshers, and career-switchers get recruited through LinkedIn. Your task is to optimize a complete LinkedIn profile.

Given: [CONTEXT] (current profile, skills, experience level), [GOAL] (get recruited, find a job, build authority), and [TARGET AUDIENCE] (type of recruiter or hiring manager to attract)

Deliver a complete LinkedIn optimization:

1. HEADLINE FORMULA: Write 3 headline options using the formula: [Role] + [Specialization] + [Value Proposition]. Each under 220 characters. Explain why each works.

2. ABOUT SECTION: Write a complete About section — 3 paragraphs covering: what you do and for whom, what makes you different, and a CTA. First line must hook without ""I am.""

3. EXPERIENCE BULLETS: Rewrite 3 experience or project bullets using the impact formula. Add keywords naturally for ATS without keyword stuffing.

4. SKILLS SECTION STRATEGY: Define which 15 skills to list, in what order, and how to get endorsements quickly. Explain the LinkedIn algorithm's use of skills.

5. FEATURED SECTION: Define what to put in the Featured section — project demo, top post, GitHub link, or article — and how to set it up for [GOAL].

6. ACTIVITY STRATEGY: Design a 15-minutes-per-day LinkedIn activity habit — what to post, comment on, and share — that increases profile views by recruiters.

7. SEARCH OPTIMIZATION: Define the 10 keywords to embed throughout the profile so recruiters searching for [GOAL] candidates surface this profile.

Format as a profile optimization guide. Include all rewritten sections in labeled blocks ready to copy-paste.",Career & Resume,0,0,1,2026-06-01T08:37:12.231386
709,System Design Interview Mastery,"You are a Staff Engineer who conducts system design interviews and coaches candidates. Your task is to build a complete system design interview preparation system for software engineers.

Given: [GOAL] (target company tier — FAANG, mid-size, startup), [SKILL LEVEL] (junior, mid, senior), and [TIMEFRAME]

Build a complete system design prep system:

1. FRAMEWORK: Teach the universal system design framework — Requirements, Estimation, High-Level Design, Deep Dives, Trade-offs — with time allocation for a 45-minute interview.

2. ESTIMATION CHEATSHEET: Build a numbers cheatsheet for back-of-envelope math — storage units, latency numbers every engineer should know, QPS estimation formula, and bandwidth calculation.

3. COMPONENT LIBRARY: Define the standard components every system designer must know cold — load balancers, CDNs, caches, message queues, databases, and when to use each.

4. TOP 10 DESIGN TOPICS: For [GOAL] companies, identify the 10 most commonly asked system design questions. For each: key insight the interviewer is testing for.

5. DEEP DIVE TOPICS: Define the 5 technical deep dives that separate good answers from great ones — consistent hashing, database sharding, leader election, rate limiting, and event sourcing.

6. TRADE-OFF VOCABULARY: Write a reference of 15 trade-off statements every system designer should be fluent in — consistency vs availability, latency vs throughput, and similar.

7. MOCK DESIGN WALKTHROUGH: Walk through a complete 45-minute design for a URL shortener — all 5 framework steps with example responses at [SKILL LEVEL].

Format as an interview prep guide. Include the estimation cheatsheet and component library as tables.",Career & Resume,0,0,1,2026-06-01T08:37:12.231386
710,Behavioral Interview Story Bank,"You are an executive interview coach and behavioral assessment expert who has trained candidates for Google, Amazon, Microsoft, and top-tier startups. Your task is to build a complete behavioral interview story bank.

Given: [CONTEXT] (projects, work experience, academic experience), [GOAL] (target company — include their leadership principles if known), and [SKILL LEVEL]

Build a complete behavioral interview system:

1. COMPETENCY MAPPING: Identify the 8 most important behavioral competencies for [GOAL] companies — leadership, ownership, conflict resolution, failure, ambition, collaboration, innovation, customer focus.

2. STORY MINING: Write 5 powerful prompts the candidate can use to excavate their best stories from [CONTEXT] — even from academic projects and internships.

3. STAR STORY FRAMEWORK: For each competency, write a complete STAR story structure — Situation (2 sentences), Task (1 sentence), Action (3 specific actions), Result (quantified).

4. AMAZON LP ALIGNMENT: If targeting Amazon, map each story to a Leadership Principle. Write the opening sentence that signals the LP being demonstrated.

5. FAILURE STORY FRAMEWORK: Write the formula for a failure story that impresses interviewers — what went wrong, what you did, what you learned, and what you changed.

6. ANSWER LENGTH CALIBRATION: Define the ideal answer length for each question type — ""tell me about yourself"" (90 sec), behavioral (2 min), leadership (2.5 min) — with a timer cue.

7. DELIVERY COACHING: Give 5 delivery techniques for behavioral interviews — pace, eye contact, structure signaling, pausing before answering, and graceful pivots.

Format as a story bank guide. Include 3 complete STAR stories written out in full as examples.",Career & Resume,0,0,1,2026-06-01T08:37:12.231386
711,Job Description Decoder,"You are a technical recruiter and hiring manager who has written and reviewed thousands of job descriptions. Your task is to help job seekers decode any job description to apply smarter and interview better.

Given: [TOPIC] (the job description to analyze), [CONTEXT] (the candidate's background), and [GOAL] (understand fit, tailor resume, or prepare for interview)

Decode the job description completely:

1. MUST-HAVE VS NICE-TO-HAVE: Separate the requirements into: non-negotiable (you must have these), preferred (worth getting before applying), and aspirational (things they hope for but never get).

2. CULTURE SIGNALS: Identify 5 phrases in [TOPIC] that reveal company culture, team dynamics, and management style — read between the official language.

3. REAL ROLE DESCRIPTION: Translate the job description from recruiter language to plain English — what will this person actually do day-to-day?

4. KEYWORD EXTRACTION: List the 15 keywords to naturally embed in the resume and cover letter. Distinguish between technical keywords and soft-skill keywords.

5. FIT GAP ANALYSIS: Compare [CONTEXT] against [TOPIC] requirements. Identify green flags (strong matches), yellow flags (partial matches to address), and red flags (genuine gaps).

6. INTERVIEW QUESTION PREDICTION: Based on [TOPIC], predict the 5 most likely technical questions and 3 most likely behavioral questions in the interview.

7. TAILORED APPLICATION PLAN: Define the specific changes to make to the resume, the angle for the cover letter, and the 2 things to research before applying.

Format as a job application intelligence brief. Include the keyword list and interview prediction in labeled blocks.",Career & Resume,0,0,1,2026-06-01T08:37:12.231386
712,Offer Evaluation Framework,"You are a career strategist and compensation expert who helps tech professionals evaluate and compare job offers beyond just the salary number. Your task is to build a complete offer evaluation system.

Given: [CONTEXT] (the offer or offers received), [GOAL] (best long-term career outcome), and [SKILL LEVEL]

Build a complete offer evaluation framework:

1. TOTAL COMPENSATION BREAKDOWN: Deconstruct the full compensation — base, bonus structure, equity (vesting schedule, cliff, strike price, 409A), benefits, and perquisites.

2. EQUITY VALUATION: Teach how to estimate the realistic value of equity at different company stages — early startup vs. late stage vs. public — with a worked calculation.

3. GROWTH POTENTIAL SCORING: Define 5 criteria for evaluating career growth potential — promotion velocity, mentorship quality, technical challenge, scope expansion, and network access.

4. CULTURE & WELLBEING FACTORS: Define 6 workplace factors that affect daily quality of life — meeting culture, on-call burden, manager quality, team tenure, and remote policy.

5. COMPARISON MATRIX: Build a weighted scoring matrix for comparing up to 3 offers — each dimension scored 1-5 with weights reflecting [GOAL] priorities.

6. NEGOTIATION TRIGGER: Define the threshold at which each offer component is worth negotiating — when to push and when accepting makes more sense.

7. DECISION JOURNAL: Write a one-page decision journal template that forces clarity — what you are optimizing for, what you are giving up, and what you would regret in 2 years.

Format as a career decision guide. Include the comparison matrix as a table and the equity calculation as a worked example.",Career & Resume,0,0,1,2026-06-01T08:37:12.231386
713,Mock Interview Self-Trainer,"You are a technical interview coach who has developed a rigorous self-training system for developers who cannot afford coaching but need interview-level preparation. Your task is to build a complete self-directed mock interview system.

Given: [GOAL] (target role and company tier), [CONTEXT] (current skills and weak areas), and [TIMEFRAME]

Build a complete self-mock interview system:

1. INTERVIEW SIMULATION SETUP: Define how to set up a realistic mock interview environment — timer, camera on, no notes, specific problem source, and recording setup.

2. PROBLEM SELECTION PROTOCOL: Define how to choose mock interview problems — difficulty range, topic rotation, and the rule for practicing weak areas vs. reinforcing strengths.

3. THINK-ALOUD PRACTICE: Write the think-aloud framework — what to verbalize, when, and how to make silence productive rather than awkward.

4. SELF-EVALUATION RUBRIC: Write a 10-point rubric to grade your own performance — problem understanding, approach quality, code correctness, efficiency, communication, and time management.

5. VIDEO REVIEW PROTOCOL: Define what to look for when reviewing your recorded mock — 5 specific behaviors to evaluate and how to correct each.

6. SPACED REPETITION SCHEDULE: Design a 4-week mock interview calendar — frequency, problem types, and progression from easy to hard pressure simulations.

7. PEER MOCK GUIDE: Write a guide for running mock interviews with a peer — the interviewer's checklist, how to give calibrated feedback, and how to take turns productively.

Format as a self-training guide. Include the evaluation rubric as a scoreable table.",Learning & Study,0,0,1,2026-06-01T08:37:12.231386
